Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
37900	-20.24444	-20.35193	0.107491	1.185001	0.499267	0.499267	0.2302511	0.112817	0.2564622	0.4004697	0.230251	0	0.112817	0.256462	0	0.40047	0.230251	0.112817	0.256462	0.40047
38000	-15.59102	-15.44182	-0.1491976	1.581996	0.358961	0.358961	0.101175	0.4445589	0.40429	0.04997613	0.101175	0	0.444559	0.40429	0	0.0499761	0.101175	0.444559	0.40429	0.0499761
38100	-18.74923	-17.37642	-1.372815	2.345977	0.818598	0.818598	0.1487371	0.7812623	0.03947646	0.03052421	0.148737	0	0.781262	0.0394765	0	0.0305242	0.148737	0.781262	0.0394765	0.0305242
38200	-20.33096	-19.79442	-0.5365367	2.074751	0.253545	0.253545	0.1744098	0.625794	0.1736073	0.026189	0.17441	0	0.625794	0.173607	0	0.026189	0.17441	0.625794	0.173607	0.026189
38300	-22.41318	-20.06703	-2.346154	3.480267	0.657647	0.657647	0.1249915	0.325932	0.4547135	0.09436302	0.124992	0	0.325932	0.454713	0	0.094363	0.124992	0.325932	0.454713	0.094363
38400	-14.85014	-13.03556	-1.814582	3.479205	0.127136	0.127136	0.04606096	0.7034628	0.1971817	0.05329454	0.046061	0	0.703463	0.197182	0	0.0532945	0.046061	0.703463	0.197182	0.0532945
38500	-20.82603	-20.64531	-0.1807219	1.940025	0.0324562	0.0324562	0.1388626	0.3246571	0.4326882	0.1037921	0.138863	0	0.324657	0.432688	0	0.103792	0.138863	0.324657	0.432688	0.103792
38600	-19.42619	-19.00202	-0.4241698	2.160486	0.055443	0.055443	0.09365493	0.1571842	0.7126228	0.03653805	0.0936549	0	0.157184	0.712623	0	0.036538	0.0936549	0.157184	0.712623	0.036538
38700	-20.77054	-18.81832	-1.952216	3.225368	0.518607	0.518607	0.09364724	0.6037224	0.1989131	0.1037173	0.0936472	0	0.603722	0.198913	0	0.103717	0.0936472	0.603722	0.198913	0.103717
38800	-15.43487	-13.04926	-2.385605	3.582319	0.595046	0.595046	0.04969519	0.600609	0.267475	0.08222076	0.0496952	0	0.600609	0.267475	0	0.0822208	0.0496952	0.600609	0.267475	0.0822208
38900	-17.0309	-17.99897	0.9680765	0.5111818	0.312501	0.312501	0.150899	0.2903163	0.4242069	0.1345778	0.150899	0	0.290316	0.424207	0	0.134578	0.150899	0.290316	0.424207	0.134578
39000	-15.07516	-14.35315	-0.7220084	2.461019	0.0527487	0.0527487	0.08250165	0.1359306	0.619903	0.1616648	0.0825016	0	0.135931	0.619903	0	0.161665	0.0825016	0.135931	0.619903	0.161665
39100	-19.40556	-19.63787	0.2323072	1.4362	0.123253	0.123253	0.06404112	0.5597662	0.3354336	0.04075917	0.0640411	0	0.559766	0.335434	0	0.0407592	0.0640411	0.559766	0.335434	0.0407592
39200	-14.36739	-13.68763	-0.6797597	2.331325	0.140194	0.140194	0.02550285	0.7182973	0.1079326	0.1482673	0.0255028	0	0.718297	0.107933	0	0.148267	0.0255028	0.718297	0.107933	0.148267
39300	-18.09436	-15.44182	-2.65254	3.014104	1.4302	1.4302	0.06024934	0.8132449	0.05220883	0.07429696	0.0602493	0	0.813245	0.0522088	0	0.074297	0.0602493	0.813245	0.0522088	0.074297
39400	-17.81425	-17.26014	-0.5541037	1.626137	0.719726	0.719726	0.07605795	0.3019362	0.4351109	0.186895	0.076058	0	0.301936	0.435111	0	0.186895	0.076058	0.301936	0.435111	0.186895
39500	-22.04103	-21.04211	-0.9989222	2.079743	0.710939	0.710939	0.05439463	0.3510482	0.5003357	0.09422141	0.0543946	0	0.351048	0.500336	0	0.0942214	0.0543946	0.351048	0.500336	0.0942214
39600	-16.14571	-13.48743	-2.658287	4.106769	0.343278	0.343278	0.03330086	0.3611102	0.5281538	0.07743519	0.0333009	0	0.36111	0.528154	0	0.0774352	0.0333009	0.36111	0.528154	0.0774352
39700	-13.7968	-12.761	-1.035798	2.755319	0.0722388	0.0722388	0.06120617	0.151504	0.7376165	0.04967332	0.0612062	0	0.151504	0.737617	0	0.0496733	0.0612062	0.151504	0.737617	0.0496733
39800	-15.92671	-15.21224	-0.7144651	2.406662	0.0995624	0.0995624	0.1933651	0.3439747	0.4290656	0.03359452	0.193365	0	0.343975	0.429066	0	0.0335945	0.193365	0.343975	0.429066	0.0335945
39900	-21.04488	-21.64456	0.5996797	1.161262	0.0308177	0.0308177	0.2774638	0.1139832	0.5934467	0.01510637	0.277464	0	0.113983	0.593447	0	0.0151064	0.277464	0.113983	0.593447	0.0151064
40000	-26.15194	-25.82846	-0.3234855	2.029503	0.0857419	0.0857419	0.1427782	0.3584447	0.3111661	0.1876111	0.142778	0	0.358445	0.311166	0	0.187611	0.142778	0.358445	0.311166	0.187611
40100	-16.20901	-14.72459	-1.484414	2.198469	1.0777	1.0777	0.01351557	0.2124243	0.7304679	0.04359227	0.0135156	0	0.212424	0.730468	0	0.0435923	0.0135156	0.212424	0.730468	0.0435923
40200	-20.99052	-21.79339	0.8028687	0.5498683	0.439022	0.439022	0.0407903	0.4558155	0.3894677	0.1139265	0.0407903	0	0.455816	0.389468	0	0.113927	0.0407903	0.455816	0.389468	0.113927
40300	-22.36808	-21.97719	-0.3908915	1.927868	0.254783	0.254783	0.1560739	0.667721	0.1177823	0.05842278	0.156074	0	0.667721	0.117782	0	0.0584228	0.156074	0.667721	0.117782	0.0584228
40400	-15.54151	-15.5195	-0.02200188	1.33487	0.478892	0.478892	0.1676697	0.4102499	0.265391	0.1566894	0.16767	0	0.41025	0.265391	0	0.156689	0.16767	0.41025	0.265391	0.156689
40500	-20.31192	-20.55136	0.2394405	0.5485315	1.00379	1.00379	0.03584475	0.4811823	0.4355306	0.0474423	0.0358447	0	0.481182	0.435531	0	0.0474423	0.0358447	0.481182	0.435531	0.0474423
40600	-19.79619	-19.73672	-0.05946839	1.119738	0.73149	0.73149	0.1764009	0.1873351	0.5145852	0.1216788	0.176401	0	0.187335	0.514585	0	0.121679	0.176401	0.187335	0.514585	0.121679
40700	-17.05123	-14.79338	-2.257845	3.357127	0.692477	0.692477	0.07105614	0.5169717	0.4019625	0.01000973	0.0710561	0	0.516972	0.401962	0	0.0100097	0.0710561	0.516972	0.401962	0.0100097
40800	-18.26293	-18.27853	0.0156007	1.290383	0.485776	0.485776	0.048622	0.564428	0.3621042	0.02484586	0.048622	0	0.564428	0.362104	0	0.0248459	0.048622	0.564428	0.362104	0.0248459
40900	-22.36701	-20.66996	-1.697054	3.122073	0.36674	0.36674	0.2571542	0.6241912	0.08558121	0.03307345	0.257154	0	0.624191	0.0855812	0	0.0330734	0.257154	0.624191	0.0855812	0.0330734
41000	-17.64322	-17.96596	0.3227404	1.046619	0.4224	0.4224	0.03027141	0.5348121	0.3490683	0.08584813	0.0302714	0	0.534812	0.349068	0	0.0858481	0.0302714	0.534812	0.349068	0.0858481
41100	-15.66879	-12.41465	-3.254135	4.695693	0.350202	0.350202	0.02996691	0.1836021	0.7575905	0.0288405	0.0299669	0	0.183602	0.75759	0	0.0288405	0.0299669	0.183602	0.75759	0.0288405
41200	-16.77894	-14.28646	-2.492478	2.918446	1.36579	1.36579	0.0876497	0.4221679	0.4823703	0.00781207	0.0876497	0	0.422168	0.48237	0	0.00781207	0.0876497	0.422168	0.48237	0.00781207
41300	-22.07638	-20.98011	-1.096271	1.919824	0.968206	0.968206	0.1092133	0.4191267	0.2998545	0.1718055	0.109213	0	0.419127	0.299854	0	0.171806	0.109213	0.419127	0.299854	0.171806
41400	-18.98178	-14.74881	-4.232971	5.941365	0.0833659	0.0833659	0.09566945	0.7033457	0.1261955	0.07478933	0.0956694	0	0.703346	0.126196	0	0.0747893	0.0956694	0.703346	0.126196	0.0747893
41500	-23.18137	-22.84296	-0.3384088	1.124139	1.00603	1.00603	0.1684439	0.4772738	0.10709	0.2471923	0.168444	0	0.477274	0.10709	0	0.247192	0.168444	0.477274	0.10709	0.247192
41600	-16.62545	-16.58123	-0.04421977	1.521847	0.314133	0.314133	0.1627015	0.4855409	0.3289479	0.02280974	0.162702	0	0.485541	0.328948	0	0.0228097	0.162702	0.485541	0.328948	0.0228097
41700	-19.58691	-19.9116	0.3246825	0.9799395	0.487137	0.487137	0.0438175	0.4815915	0.2227153	0.2518757	0.0438175	0	0.481591	0.222715	0	0.251876	0.0438175	0.481591	0.222715	0.251876
41800	-23.5383	-22.59096	-0.9473416	2.639598	0.0995035	0.0995035	0.226954	0.4046896	0.2629178	0.1054387	0.226954	0	0.40469	0.262918	0	0.105439	0.226954	0.40469	0.262918	0.105439
41900	-18.45333	-17.93563	-0.5177042	2.253905	0.0555584	0.0555584	0.1322269	0.5962477	0.1735927	0.09793281	0.132227	0	0.596248	0.173593	0	0.0979328	0.132227	0.596248	0.173593	0.0979328
42000	-21.11953	-20.70952	-0.4100162	1.435067	0.766708	0.766708	0.07108059	0.5863749	0.0474588	0.2950857	0.0710806	0	0.586375	0.0474588	0	0.295086	0.0710806	0.586375	0.0474588	0.295086
42100	-23.49423	-23.34861	-0.1456216	0.784586	1.1528	1.1528	0.05472376	0.2038724	0.3926935	0.3487103	0.0547238	0	0.203872	0.392693	0	0.34871	0.0547238	0.203872	0.392693	0.34871
42200	-19.72807	-19.11712	-0.6109564	2.011077	0.391639	0.391639	0.2283736	0.2788467	0.4459521	0.04682759	0.228374	0	0.278847	0.445952	0	0.0468276	0.228374	0.278847	0.445952	0.0468276
42300	-15.22681	-14.27558	-0.9512281	1.781275	0.961713	0.961713	0.02354727	0.7360758	0.125595	0.1147819	0.0235473	0	0.736076	0.125595	0	0.114782	0.0235473	0.736076	0.125595	0.114782
42400	-21.40787	-21.55135	0.1434851	1.4733	0.174974	0.174974	0.06548569	0.1203276	0.406866	0.4073207	0.0654857	0	0.120328	0.406866	0	0.407321	0.0654857	0.120328	0.406866	0.407321
42500	-16.96971	-16.88297	-0.08673712	1.038348	0.840149	0.840149	0.223752	0.3797925	0.1637635	0.2326921	0.223752	0	0.379792	0.163763	0	0.232692	0.223752	0.379792	0.163763	0.232692
42600	-16.04579	-15.97572	-0.07006603	1.719165	0.142661	0.142661	0.09207268	0.2802242	0.5718072	0.05589599	0.0920727	0	0.280224	0.571807	0	0.055896	0.0920727	0.280224	0.571807	0.055896
42700	-19.43249	-19.36359	-0.06889256	0.5791727	1.28148	1.28148	0.1465529	0.2078177	0.3981452	0.2474841	0.146553	0	0.207818	0.398145	0	0.247484	0.146553	0.207818	0.398145	0.247484
42800	-21.97378	-22.43259	0.4588028	0.2147354	1.11822	1.11822	0.08057858	0.5700408	0.3044718	0.04490878	0.0805786	0	0.570041	0.304472	0	0.0449088	0.0805786	0.570041	0.304472	0.0449088
42900	-17.87443	-17.03683	-0.8375962	2.327299	0.302056	0.302056	0.1838681	0.319641	0.4765265	0.01996448	0.183868	0	0.319641	0.476526	0	0.0199645	0.183868	0.319641	0.476526	0.0199645
43000	-15.92525	-15.86893	-0.05631941	1.576212	0.271867	0.271867	0.03811821	0.07835921	0.8230395	0.0604831	0.0381182	0	0.0783592	0.823039	0	0.0604831	0.0381182	0.0783592	0.823039	0.0604831
43100	-22.41508	-22.77125	0.3561629	1.0008	0.434797	0.434797	0.1835712	0.2919111	0.2183442	0.3061735	0.183571	0	0.291911	0.218344	0	0.306173	0.183571	0.291911	0.218344	0.306173
43200	-16.99272	-17.35707	0.364357	1.039781	0.387622	0.387622	0.1039624	0.1264301	0.6750583	0.09454914	0.103962	0	0.12643	0.675058	0	0.0945491	0.103962	0.12643	0.675058	0.0945491
43300	-18.09516	-16.78165	-1.313512	2.453791	0.651481	0.651481	0.005950647	0.6693884	0.2245432	0.1001178	0.00595065	0	0.669388	0.224543	0	0.100118	0.00595065	0.669388	0.224543	0.100118
43400	-20.02852	-18.79484	-1.233677	2.701433	0.324004	0.324004	0.08330481	0.7329839	0.05153015	0.1321811	0.0833048	0	0.732984	0.0515302	0	0.132181	0.0833048	0.732984	0.0515302	0.132181
43500	-25.57912	-24.76643	-0.8126905	1.976683	0.627767	0.627767	0.3392226	0.4079647	0.06761718	0.1851955	0.339223	0	0.407965	0.0676172	0	0.185196	0.339223	0.407965	0.0676172	0.185196
43600	-18.01348	-18.23734	0.2238553	1.047731	0.520173	0.520173	0.02247721	0.3572981	0.2303551	0.3898696	0.0224772	0	0.357298	0.230355	0	0.38987	0.0224772	0.357298	0.230355	0.38987
43700	-17.69017	-17.20383	-0.4863335	2.214939	0.0631544	0.0631544	0.03148886	0.3519126	0.5730134	0.04358513	0.0314889	0	0.351913	0.573013	0	0.0435851	0.0314889	0.351913	0.573013	0.0435851
43800	-20.61776	-20.93064	0.312877	1.059034	0.419849	0.419849	0.1585136	0.4112503	0.2750684	0.1551676	0.158514	0	0.41125	0.275068	0	0.155168	0.158514	0.41125	0.275068	0.155168
43900	-24.99571	-24.60404	-0.3916649	1.491808	0.691617	0.691617	0.1403448	0.2712446	0.2779787	0.3104319	0.140345	0	0.271245	0.277979	0	0.310432	0.140345	0.271245	0.277979	0.310432
44000	-20.63998	-20.7282	0.08821732	1.674927	0.0286155	0.0286155	0.1595393	0.418213	0.240509	0.1817386	0.159539	0	0.418213	0.240509	0	0.181739	0.159539	0.418213	0.240509	0.181739
44100	-18.21356	-17.48929	-0.7242642	1.688112	0.827912	0.827912	0.08426978	0.4908489	0.3263521	0.09852919	0.0842698	0	0.490849	0.326352	0	0.0985292	0.0842698	0.490849	0.326352	0.0985292
44200	-16.18987	-15.87257	-0.3172995	2.027871	0.0811876	0.0811876	0.2360309	0.1933861	0.5543591	0.0162239	0.236031	0	0.193386	0.554359	0	0.0162239	0.236031	0.193386	0.554359	0.0162239
44300	-23.52547	-23.36959	-0.1558709	1.13001	0.817621	0.817621	0.1405544	0.226268	0.1473828	0.4857948	0.140554	0	0.226268	0.147383	0	0.485795	0.140554	0.226268	0.147383	0.485795
44400	-20.00796	-17.86097	-2.146993	2.81496	1.12379	1.12379	0.09834325	0.6563576	0.1872749	0.05802428	0.0983433	0	0.656358	0.187275	0	0.0580243	0.0983433	0.656358	0.187275	0.0580243
44500	-15.3753	-15.85949	0.4841822	1.167704	0.139874	0.139874	0.02969501	0.5476525	0.2070159	0.2156366	0.029695	0	0.547653	0.207016	0	0.215637	0.029695	0.547653	0.207016	0.215637
44600	-18.37081	-18.61985	0.2490402	1.220816	0.321904	0.321904	0.1702427	0.2099423	0.5492768	0.07053824	0.170243	0	0.209942	0.549277	0	0.0705382	0.170243	0.209942	0.549277	0.0705382
44700	-18.7325	-18.86875	0.1362577	0.9923212	0.663181	0.663181	0.07965837	0.1025376	0.6656188	0.1521852	0.0796584	0	0.102538	0.665619	0	0.152185	0.0796584	0.102538	0.665619	0.152185
44800	-16.85355	-16.45456	-0.3989866	2.179308	0.0114378	0.0114378	0.07470362	0.8304904	0.01754446	0.07726148	0.0747036	0	0.83049	0.0175445	0	0.0772615	0.0747036	0.83049	0.0175445	0.0772615
44900	-18.8203	-18.92137	0.1010751	1.652952	0.0377321	0.0377321	0.1773189	0.2380799	0.5142441	0.07035704	0.177319	0	0.23808	0.514244	0	0.070357	0.177319	0.23808	0.514244	0.070357
45000	-21.72458	-22.13145	0.4068712	0.632529	0.752359	0.752359	0.02741086	0.3430667	0.320782	0.3087404	0.0274109	0	0.343067	0.320782	0	0.30874	0.0274109	0.343067	0.320782	0.30874
45100	-18.47977	-17.62261	-0.8571547	2.483943	0.164971	0.164971	0.205347	0.6776532	0.0941429	0.02285688	0.205347	0	0.677653	0.0941429	0	0.0228569	0.205347	0.677653	0.0941429	0.0228569
45200	-20.22787	-20.48757	0.2597084	1.051391	0.48066	0.48066	0.09900661	0.4400965	0.08675095	0.3741459	0.0990066	0	0.440097	0.0867509	0	0.374146	0.0990066	0.440097	0.0867509	0.374146
45300	-18.43427	-16.2513	-2.182967	3.697013	0.277714	0.277714	0.05506983	0.2225359	0.5823551	0.1400392	0.0550698	0	0.222536	0.582355	0	0.140039	0.0550698	0.222536	0.582355	0.140039
45400	-20.53597	-18.78984	-1.746133	1.537736	2.00016	2.00016	0.02573511	0.3110092	0.6119327	0.05132293	0.0257351	0	0.311009	0.611933	0	0.0513229	0.0257351	0.311009	0.611933	0.0513229
45500	-23.19786	-22.34836	-0.8495044	2.140797	0.500467	0.500467	0.08280274	0.2736881	0.3086447	0.3348645	0.0828027	0	0.273688	0.308645	0	0.334864	0.0828027	0.273688	0.308645	0.334864
45600	-21.43021	-21.19968	-0.2305342	1.680467	0.341827	0.341827	0.3584126	0.2953071	0.2666035	0.07967682	0.358413	0	0.295307	0.266603	0	0.0796768	0.358413	0.295307	0.266603	0.0796768
45700	-22.02077	-21.76004	-0.260732	1.300384	0.752108	0.752108	0.3822866	0.09850145	0.4968408	0.02237113	0.382287	0	0.0985014	0.496841	0	0.0223711	0.382287	0.0985014	0.496841	0.0223711
45800	-18.70803	-18.34185	-0.3661743	1.193221	0.964713	0.964713	0.1034358	0.3265002	0.3989342	0.1711298	0.103436	0	0.3265	0.398934	0	0.17113	0.103436	0.3265	0.398934	0.17113
45900	-21.55262	-20.64964	-0.9029764	0.898292	1.79644	1.79644	0.1329592	0.1075436	0.373479	0.3860181	0.132959	0	0.107544	0.373479	0	0.386018	0.132959	0.107544	0.373479	0.386018
46000	-16.85121	-16.78162	-0.06959442	1.066544	0.79481	0.79481	0.1141989	0.02054444	0.7772752	0.08798144	0.114199	0	0.0205444	0.777275	0	0.0879814	0.114199	0.0205444	0.777275	0.0879814
46100	-18.07782	-15.90085	-2.176969	3.165562	0.803166	0.803166	0.08054384	0.6792546	0.2190728	0.02112873	0.0805438	0	0.679255	0.219073	0	0.0211287	0.0805438	0.679255	0.219073	0.0211287
46200	-16.61589	-14.38259	-2.233296	3.40871	0.616345	0.616345	0.0542571	0.7744723	0.138874	0.03239663	0.0542571	0	0.774472	0.138874	0	0.0323966	0.0542571	0.774472	0.138874	0.0323966
46300	-20.60808	-19.25192	-1.356155	1.870856	1.27706	1.27706	0.106782	0.3604181	0.3246626	0.2081373	0.106782	0	0.360418	0.324663	0	0.208137	0.106782	0.360418	0.324663	0.208137
46400	-16.84305	-15.63488	-1.208165	1.584938	1.41499	1.41499	0.1450437	0.289741	0.4325506	0.1326647	0.145044	0	0.289741	0.432551	0	0.132665	0.145044	0.289741	0.432551	0.132665
46500	-15.56463	-13.35694	-2.207693	3.189548	0.809904	0.809904	0.01408965	0.3015913	0.6399535	0.04436559	0.0140897	0	0.301591	0.639953	0	0.0443656	0.0140897	0.301591	0.639953	0.0443656
46600	-19.48592	-18.50582	-0.9800923	2.538519	0.233333	0.233333	0.02486738	0.4916988	0.4333313	0.05010244	0.0248674	0	0.491699	0.433331	0	0.0501024	0.0248674	0.491699	0.433331	0.0501024
46700	-19.57959	-19.26771	-0.3118824	1.491526	0.612116	0.612116	0.09253286	0.5549763	0.1635539	0.1889369	0.0925329	0	0.554976	0.163554	0	0.188937	0.0925329	0.554976	0.163554	0.188937
46800	-15.95025	-13.96284	-1.987412	3.424862	0.354309	0.354309	0.01283095	0.3831387	0.5642539	0.03977648	0.012831	0	0.383139	0.564254	0	0.0397765	0.012831	0.383139	0.564254	0.0397765
46900	-25.4775	-25.22258	-0.2549212	2.013925	0.0327557	0.0327557	0.1747418	0.2983527	0.3203734	0.206532	0.174742	0	0.298353	0.320373	0	0.206532	0.174742	0.298353	0.320373	0.206532
47000	-19.34107	-18.78315	-0.5579206	2.343366	0.00631377	0.00631377	0.2773051	0.3038972	0.3951689	0.02362879	0.277305	0	0.303897	0.395169	0	0.0236288	0.277305	0.303897	0.395169	0.0236288
47100	-17.66292	-17.79392	0.1309989	1.625596	0.0351642	0.0351642	0.02998589	0.4013245	0.3978166	0.170873	0.0299859	0	0.401325	0.397817	0	0.170873	0.0299859	0.401325	0.397817	0.170873
47200	-18.68046	-17.41902	-1.261448	2.73854	0.314668	0.314668	0.1317425	0.3977662	0.4612512	0.009240119	0.131742	0	0.397766	0.461251	0	0.00924012	0.131742	0.397766	0.461251	0.00924012
47300	-16.2023	-16.03507	-0.1672316	1.414486	0.544505	0.544505	0.1486857	0.3733078	0.2680855	0.209921	0.148686	0	0.373308	0.268085	0	0.209921	0.148686	0.373308	0.268085	0.209921
47400	-17.57172	-17.13165	-0.4400657	2.0763	0.155526	0.155526	0.1597384	0.3283329	0.4018482	0.1100806	0.159738	0	0.328333	0.401848	0	0.110081	0.159738	0.328333	0.401848	0.110081
47500	-20.23153	-20.96953	0.7379981	0.6649286	0.388833	0.388833	0.04172018	0.3891304	0.5194477	0.04970179	0.0417202	0	0.38913	0.519448	0	0.0497018	0.0417202	0.38913	0.519448	0.0497018
47600	-14.37356	-12.66519	-1.70837	3.086547	0.413582	0.413582	0.07050444	0.2978395	0.568219	0.06343703	0.0705044	0	0.29784	0.568219	0	0.063437	0.0705044	0.29784	0.568219	0.063437
47700	-19.69001	-20.44302	0.7530091	0.7448308	0.29392	0.29392	0.03499857	0.2278564	0.5114742	0.2256709	0.0349986	0	0.227856	0.511474	0	0.225671	0.0349986	0.227856	0.511474	0.225671
47800	-20.76573	-20.31112	-0.45461	1.997662	0.248707	0.248707	0.02386119	0.5257434	0.4025471	0.04784833	0.0238612	0	0.525743	0.402547	0	0.0478483	0.0238612	0.525743	0.402547	0.0478483
47900	-17.1746	-17.71841	0.5438124	1.216962	0.0309848	0.0309848	0.04322014	0.5226925	0.2939548	0.1401326	0.0432201	0	0.522693	0.293955	0	0.140133	0.0432201	0.522693	0.293955	0.140133
48000	-16.98873	-17.22949	0.2407616	1.541304	0.00969363	0.00969363	0.1365411	0.3978775	0.3889343	0.076647	0.136541	0	0.397878	0.388934	0	0.076647	0.136541	0.397878	0.388934	0.076647
48100	-20.2754	-19.46145	-0.813957	2.096474	0.509242	0.509242	0.07725092	0.5750867	0.2248599	0.1228025	0.0772509	0	0.575087	0.22486	0	0.122802	0.0772509	0.575087	0.22486	0.122802
48200	-20.34908	-19.99254	-0.3565352	1.85088	0.297414	0.297414	0.1425649	0.1305474	0.5636096	0.1632781	0.142565	0	0.130547	0.56361	0	0.163278	0.142565	0.130547	0.56361	0.163278
48300	-18.80336	-18.93279	0.129431	1.555608	0.106721	0.106721	0.1922735	0.6056686	0.086191	0.1158669	0.192274	0	0.605669	0.086191	0	0.115867	0.192274	0.605669	0.086191	0.115867
48400	-19.28808	-18.01997	-1.268116	3.020235	0.0396406	0.0396406	0.1555594	0.3900686	0.4175317	0.03684038	0.155559	0	0.390069	0.417532	0	0.0368404	0.155559	0.390069	0.417532	0.0368404
48500	-19.48352	-18.79835	-0.6851747	2.110318	0.366616	0.366616	0.1613818	0.3117231	0.4912105	0.03568469	0.161382	0	0.311723	0.49121	0	0.0356847	0.161382	0.311723	0.49121	0.0356847
48600	-16.45463	-16.05962	-0.395006	1.253797	0.932969	0.932969	0.03170251	0.6052848	0.1587885	0.2042242	0.0317025	0	0.605285	0.158789	0	0.204224	0.0317025	0.605285	0.158789	0.204224
48700	-20.90015	-20.22723	-0.6729166	1.926124	0.538552	0.538552	0.1134948	0.7703828	0.08869723	0.02742516	0.113495	0	0.770383	0.0886972	0	0.0274252	0.113495	0.770383	0.0886972	0.0274252
48800	-20.96603	-21.67814	0.7121038	1.023782	0.055874	0.055874	0.0556368	0.7755107	0.1388931	0.02995943	0.0556368	0	0.775511	0.138893	0	0.0299594	0.0556368	0.775511	0.138893	0.0299594
48900	-26.85863	-23.40953	-3.449094	4.648527	0.592327	0.592327	0.1271125	0.4257275	0.2890543	0.1581057	0.127113	0	0.425728	0.289054	0	0.158106	0.127113	0.425728	0.289054	0.158106
49000	-23.43992	-23.40201	-0.03791677	1.749655	0.0800208	0.0800208	0.1440489	0.440257	0.303732	0.1119621	0.144049	0	0.440257	0.303732	0	0.111962	0.144049	0.440257	0.303732	0.111962
49100	-17.00738	-14.91231	-2.095063	2.416974	1.46985	1.46985	0.01827508	0.5761996	0.2110051	0.1945203	0.0182751	0	0.5762	0.211005	0	0.19452	0.0182751	0.5762	0.211005	0.19452
49200	-21.58227	-21.64445	0.06217411	0.4051294	1.32446	1.32446	0.2847724	0.3318664	0.2747117	0.1086496	0.284772	0	0.331866	0.274712	0	0.10865	0.284772	0.331866	0.274712	0.10865
49300	-20.39515	-18.41986	-1.975283	2.520093	1.24695	1.24695	0.04364969	0.1641138	0.7311533	0.06108318	0.0436497	0	0.164114	0.731153	0	0.0610832	0.0436497	0.164114	0.731153	0.0610832
49400	-18.50215	-17.69603	-0.8061222	2.128767	0.469115	0.469115	0.1857166	0.3930872	0.3552501	0.06594604	0.185717	0	0.393087	0.35525	0	0.065946	0.185717	0.393087	0.35525	0.065946
49500	-16.86146	-13.22358	-3.63788	4.844484	0.585156	0.585156	0.01752952	0.1352338	0.7804789	0.06675777	0.0175295	0	0.135234	0.780479	0	0.0667578	0.0175295	0.135234	0.780479	0.0667578
49600	-17.81011	-18.1083	0.2981942	1.358285	0.13528	0.13528	0.3757446	0.5163487	0.003010644	0.104896	0.375745	0	0.516349	0.00301064	0	0.104896	0.375745	0.516349	0.00301064	0.104896
49700	-22.10199	-21.033	-1.068991	2.574025	0.286726	0.286726	0.2818767	0.3513606	0.2941971	0.07256555	0.281877	0	0.351361	0.294197	0	0.0725656	0.281877	0.351361	0.294197	0.0725656
